1270231	ÃæÉÙÎÉÌîÄ®ËÜÄ®¡ö	4324	14226	201105121300	
1270300	ÆîÉÙÎÉÌîÄ®´öÆÒ	4310	14235	199407151200	
1270320	ÆîÉÙÎÉÌîÄ®Ìò¾ì¡ö	4310	14234	200603011200	
1270420	Àê´§Â¼Ãæ±û¡ö	4259	14224	200603011200	
1300030	ÆÑÁ°Ä®°°¡Êµì¡Ë¡ö	4418	14139	200207291200	201105121300
1300031	ÆÑÁ°Ä®°°¡ö	4418	14139	201105121300	
1300100	±©ËÚÄ®Æî£³¾ò	4422	14142	192199999999	
1300101	±©ËÚÄ®¾Æ¿¬	4426	14125	199407151200	
1300120	±©ËÚÄ®ÆîÄ®¡ö	4422	14142	200603011200	
1300200	½é»³ÊÌÂ¼Í­ÌÀ	4424	14151	199407151200	
1300220	½é»³ÊÌÂ¼½é»³ÊÌ¡ö	4432	14146	200603011200	
1300320	±óÊÌÄ®ËÜÄ®¡ö	4443	14148	200603011200	
1300420	Å·±öÄ®Àî¸ý¡ö	4453	14145	200603011200	
1310000	Î±Ë¨»ÔÂçÄ®¡Êµì¡Ë	4357	14138	194399999999	200811041200
1310001	Î±Ë¨»ÔÂçÄ®	4357	14138	200811041200	
1310020	Î±Ë¨»Ô¹¬Ä®¡ö	4356	14138	200603011200	
1310120	ÁýÌÓÄ®¸«À²Ä®¡ö	4351	14132	200603011200	
1310121	ÁýÌÓÄ®´äÈø¡ö	4346	14122	200606201200	
1310220	¾®Ê¿Ä®µ´¼¯¡ö	4409	14140	200603011200	
1310221	¾®Ê¿Ä®Ã£ÉÛ¡ö	4403	14151	200606201200	
1350000	ÃÕÆâ»Ô³«±¿¡Êµì¡Ë	4525	14141	193801999999	201403191200
1350001	ÃÕÆâ»Ô·ÃËÌ	4519	14154	199601130900	
1350002	ÃÕÆâ»Ô³«±¿	4525	14141	201403191200	
1350020	ÃÕÆâ»ÔÃæ±û¡ö	4525	14140	200603011200	
1350021	ÃÕÆâ»Ô½¡Ã«Ì¨¡ö	4531	14157	200606201200	
1350022	ÃÕÆâ»Ô¾ÂÀî¡Êµì¡Ë¡ö	4515	14151	200606201200	201203271200
1350023	ÃÕÆâ»Ô¾ÂÀî¡ö	4515	14151	201203271200	
1350070	ÃÕÆâ¸ø±à	4525	14140	199407151200	199601130900
1350120	±îÊ§Â¼µ´»ÖÊÌ¡ö	4520	14206	200603011200	201312121200
1350121	±îÊ§Â¼Àõ³ýÌî¡ö	4513	14214	200606201200	
1350122	±îÊ§Â¼ÉÍµ´»ÖÊÌ¡ö	4520	14210	201312121200	
1350220	Ë­ÉÙÄ®À¾£¶¾ò¡ö	4506	14146	200603011200	
1350330	ËÚ±äÄ®µÜ±àÄ®¡Êµì£²¡Ë¡ö	4501	14151	200207291200	201105121300
1350331	ËÚ±äÄ®µÜ±àÄ®¡ö	4501	14151	201105121300	
1360020	ÉÍÆÜÊÌÄ®¥¯¥Ã¥Á¥ã¥í¡ö	4508	14221	200603011200	
1360120	ÃæÆÜÊÌÄ®ÃæÆÜÊÌ¡ö	4458	14217	200603011200	
1360200	½¡Ã«»Þ¹¬Ä®ËÜÄ®¡Êµì¡Ë	4456	14235	194499999999	200410011200
1360201	½¡Ã«»Þ¹¬Ä®Ì¨Ä®	4458	14235	199407151200	
1360202	½¡Ã«»Þ¹¬Ä®ËÜÄ®¡Êµì£²¡Ë	4456	14235	200410011200	201512091200
1360203	½¡Ã«»Þ¹¬Ä®ËÜÄ®	4456	14235	201512091200	
1360220	½¡Ã«»Þ¹¬Ä®±ÉÄ®¡ö	4456	14234	200603011200	
1360221	½¡Ã«»Þ¹¬Ä®²ÎÅÐÅìÄ®¡ö	4451	14229	200603011200	
1360222	½¡Ã«»Þ¹¬Ä®É÷ÎõÉÛ¡ö	4444	14246	200606201200	
1390000	ÎéÊ¸Ä®¾åÇñºë	4525	14104	201307301200	
1390020	ÎéÊ¸Ä®¹á¿¼¡ö	4518	14103	200603011200	
1390021	ÎéÊ¸Ä®Á¥Çñ¡ö	4526	14102	200606201200	
1390130	Íø¿¬Ä®·£·Á¡Êµì¡Ë¡ö	4511	14108	200207291200	201105121300
1390131	Íø¿¬Ä®·£·Á¡ö	4511	14108	201105121300	
1390200	Íø¿¬ÉÙ»ÎÄ®µ´ÏÆ	4508	14118	199407151200	
1390220	Íø¿¬ÉÙ»ÎÄ®±õÇñ¡ö	4515	14113	200603011200	
